"nz_points_total","nz_points_mixed","nz_points_opens","nz_points_womens","nz_qualify","scenario"
231,79,76,76,0,"Stacked Mixed"
236,81,76,79,1,"Stacked Mixed"
226,74,76,76,0,"Stacked Mixed"
237,77,76,84,0,"Stacked Mixed"
232,79,77,76,0,"Stacked Mixed"
232,77,74,81,0,"Stacked Mixed"
238,77,84,77,1,"Stacked Mixed"
234,79,76,79,0,"Stacked Mixed"
227,74,77,76,0,"Stacked Mixed"
231,76,76,79,0,"Stacked Mixed"
230,77,77,76,0,"Stacked Mixed"
237,76,87,74,0,"Stacked Mixed"
245,79,87,79,1,"Stacked Mixed"
249,79,95,75,1,"Stacked Mixed"
230,74,75,81,0,"Stacked Mixed"
225,72,74,79,0,"Stacked Mixed"
235,79,77,79,1,"Stacked Mixed"
227,76,75,76,0,"Stacked Mixed"
227,76,74,77,0,"Stacked Mixed"
231,76,74,81,0,"Stacked Mixed"
222,72,75,75,0,"Stacked Mixed"
238,81,81,76,0,"Stacked Mixed"
235,79,79,77,1,"Stacked Mixed"
222,71,75,76,0,"Stacked Mixed"
237,76,84,77,0,"Stacked Mixed"
223,72,77,74,0,"Stacked Mixed"
225,72,76,77,0,"Stacked Mixed"
232,74,77,81,0,"Stacked Mixed"
228,74,75,79,0,"Stacked Mixed"
245,87,81,77,1,"Stacked Mixed"
228,72,79,77,0,"Stacked Mixed"
229,77,76,76,0,"Stacked Mixed"
228,77,76,75,0,"Stacked Mixed"
234,71,87,76,0,"Stacked Mixed"
224,71,76,77,0,"Stacked Mixed"
227,75,75,77,0,"Stacked Mixed"
244,84,79,81,1,"Stacked Mixed"
225,72,77,76,0,"Stacked Mixed"
235,81,75,79,0,"Stacked Mixed"
240,84,77,79,1,"Stacked Mixed"
238,73,84,81,0,"Stacked Mixed"
237,75,81,81,1,"Stacked Mixed"
227,75,75,77,0,"Stacked Mixed"
228,74,77,77,0,"Stacked Mixed"
231,75,81,75,0,"Stacked Mixed"
226,72,77,77,0,"Stacked Mixed"
257,87,91,79,1,"Stacked Mixed"
236,81,76,79,0,"Stacked Mixed"
241,81,81,79,1,"Stacked Mixed"
236,81,74,81,1,"Stacked Mixed"
234,76,79,79,0,"Stacked Mixed"
230,75,74,81,0,"Stacked Mixed"
230,77,77,76,0,"Stacked Mixed"
241,87,75,79,1,"Stacked Mixed"
235,79,79,77,0,"Stacked Mixed"
233,73,79,81,0,"Stacked Mixed"
233,75,84,74,0,"Stacked Mixed"
238,79,84,75,0,"Stacked Mixed"
228,70,79,79,0,"Stacked Mixed"
238,84,75,79,0,"Stacked Mixed"
227,72,74,81,0,"Stacked Mixed"
238,81,81,76,0,"Stacked Mixed"
236,76,81,79,0,"Stacked Mixed"
222,70,73,79,0,"Stacked Mixed"
227,74,77,76,0,"Stacked Mixed"
226,76,76,74,0,"Stacked Mixed"
226,77,72,77,0,"Stacked Mixed"
231,81,74,76,0,"Stacked Mixed"
231,76,76,79,0,"Stacked Mixed"
236,76,79,81,0,"Stacked Mixed"
234,76,81,77,0,"Stacked Mixed"
234,75,72,87,0,"Stacked Mixed"
242,81,84,77,1,"Stacked Mixed"
224,75,75,74,0,"Stacked Mixed"
232,76,79,77,0,"Stacked Mixed"
245,87,79,79,1,"Stacked Mixed"
227,79,72,76,0,"Stacked Mixed"
249,87,87,75,1,"Stacked Mixed"
239,81,79,79,0,"Stacked Mixed"
236,76,79,81,0,"Stacked Mixed"
229,76,74,79,0,"Stacked Mixed"
236,81,76,79,0,"Stacked Mixed"
232,68,87,77,0,"Stacked Mixed"
240,72,87,81,1,"Stacked Mixed"
234,79,74,81,0,"Stacked Mixed"
242,74,87,81,1,"Stacked Mixed"
227,75,76,76,0,"Stacked Mixed"
226,70,77,79,0,"Stacked Mixed"
221,72,72,77,0,"Stacked Mixed"
235,81,77,77,0,"Stacked Mixed"
235,81,75,79,0,"Stacked Mixed"
236,81,76,79,0,"Stacked Mixed"
241,79,75,87,0,"Stacked Mixed"
232,79,76,77,0,"Stacked Mixed"
229,79,77,73,0,"Stacked Mixed"
231,74,76,81,0,"Stacked Mixed"
230,76,75,79,0,"Stacked Mixed"
238,77,84,77,0,"Stacked Mixed"
231,74,76,81,0,"Stacked Mixed"
234,81,72,81,0,"Stacked Mixed"
239,84,76,79,0,"Stacked Mixed"
234,76,81,77,0,"Stacked Mixed"
224,73,76,75,0,"Stacked Mixed"
226,75,74,77,0,"Stacked Mixed"
235,77,79,79,1,"Stacked Mixed"
229,76,74,79,0,"Stacked Mixed"
228,79,70,79,0,"Stacked Mixed"
247,84,84,79,1,"Stacked Mixed"
224,72,76,76,0,"Stacked Mixed"
224,74,76,74,0,"Stacked Mixed"
232,74,77,81,0,"Stacked Mixed"
245,77,84,84,1,"Stacked Mixed"
222,71,74,77,0,"Stacked Mixed"
219,72,72,75,0,"Stacked Mixed"
224,72,76,76,0,"Stacked Mixed"
228,74,75,79,0,"Stacked Mixed"
243,77,87,79,0,"Stacked Mixed"
228,73,76,79,0,"Stacked Mixed"
230,75,76,79,0,"Stacked Mixed"
239,76,87,76,1,"Stacked Mixed"
226,75,74,77,0,"Stacked Mixed"
228,75,76,77,0,"Stacked Mixed"
225,72,74,79,0,"Stacked Mixed"
238,75,84,79,0,"Stacked Mixed"
235,81,75,79,0,"Stacked Mixed"
233,79,75,79,0,"Stacked Mixed"
237,84,74,79,0,"Stacked Mixed"
235,81,75,79,0,"Stacked Mixed"
247,87,81,79,1,"Stacked Mixed"
225,72,76,77,0,"Stacked Mixed"
239,76,87,76,1,"Stacked Mixed"
230,75,79,76,0,"Stacked Mixed"
237,74,84,79,0,"Stacked Mixed"
229,74,79,76,0,"Stacked Mixed"
227,75,75,77,0,"Stacked Mixed"
236,74,81,81,1,"Stacked Mixed"
222,75,70,77,0,"Stacked Mixed"
227,72,76,79,0,"Stacked Mixed"
231,74,81,76,0,"Stacked Mixed"
232,75,76,81,0,"Stacked Mixed"
234,81,74,79,0,"Stacked Mixed"
242,76,91,75,1,"Stacked Mixed"
228,76,75,77,0,"Stacked Mixed"
237,84,74,79,0,"Stacked Mixed"
224,71,76,77,0,"Stacked Mixed"
235,81,75,79,1,"Stacked Mixed"
230,76,77,77,0,"Stacked Mixed"
235,84,75,76,0,"Stacked Mixed"
232,74,79,79,0,"Stacked Mixed"
234,87,73,74,1,"Stacked Mixed"
236,74,81,81,0,"Stacked Mixed"
232,76,79,77,0,"Stacked Mixed"
237,79,81,77,0,"Stacked Mixed"
228,77,75,76,0,"Stacked Mixed"
237,77,81,79,0,"Stacked Mixed"
229,75,77,77,0,"Stacked Mixed"
225,75,75,75,0,"Stacked Mixed"
237,79,81,77,0,"Stacked Mixed"
232,72,79,81,0,"Stacked Mixed"
226,74,76,76,0,"Stacked Mixed"
233,75,77,81,0,"Stacked Mixed"
227,74,74,79,0,"Stacked Mixed"
227,75,76,76,0,"Stacked Mixed"
228,76,76,76,0,"Stacked Mixed"
234,76,77,81,0,"Stacked Mixed"
246,95,75,76,1,"Stacked Mixed"
223,72,72,79,0,"Stacked Mixed"
242,84,77,81,1,"Stacked Mixed"
233,72,84,77,0,"Stacked Mixed"
231,75,77,79,0,"Stacked Mixed"
235,76,75,84,1,"Stacked Mixed"
234,81,74,79,0,"Stacked Mixed"
228,74,73,81,0,"Stacked Mixed"
226,72,75,79,0,"Stacked Mixed"
223,71,77,75,0,"Stacked Mixed"
258,81,100,77,1,"Stacked Mixed"
226,73,74,79,0,"Stacked Mixed"
229,76,76,77,0,"Stacked Mixed"
233,76,76,81,0,"Stacked Mixed"
228,74,75,79,0,"Stacked Mixed"
225,72,77,76,0,"Stacked Mixed"
242,74,91,77,0,"Stacked Mixed"
235,72,79,84,0,"Stacked Mixed"
236,84,75,77,0,"Stacked Mixed"
231,77,77,77,0,"Stacked Mixed"
229,77,76,76,0,"Stacked Mixed"
242,74,91,77,1,"Stacked Mixed"
223,72,75,76,0,"Stacked Mixed"
222,72,74,76,0,"Stacked Mixed"
228,73,76,79,0,"Stacked Mixed"
234,77,76,81,0,"Stacked Mixed"
229,76,76,77,0,"Stacked Mixed"
228,70,84,74,0,"Stacked Mixed"
223,72,74,77,0,"Stacked Mixed"
228,75,74,79,0,"Stacked Mixed"
242,76,87,79,1,"Stacked Mixed"
247,87,81,79,1,"Stacked Mixed"
226,75,76,75,0,"Stacked Mixed"
222,74,74,74,0,"Stacked Mixed"
226,73,74,79,0,"Stacked Mixed"
230,76,75,79,0,"Stacked Mixed"
241,81,81,79,1,"Stacked Mixed"
229,79,73,77,0,"Stacked Mixed"
227,74,74,79,0,"Stacked Mixed"
247,87,84,76,1,"Stacked Mixed"
225,75,75,75,0,"Stacked Mixed"
222,72,75,75,0,"Stacked Mixed"
234,81,74,79,0,"Stacked Mixed"
227,76,75,76,0,"Stacked Mixed"
227,73,77,77,0,"Stacked Mixed"
237,77,81,79,0,"Stacked Mixed"
235,81,75,79,0,"Stacked Mixed"
236,84,76,76,0,"Stacked Mixed"
226,72,75,79,0,"Stacked Mixed"
237,79,79,79,0,"Stacked Mixed"
235,79,77,79,0,"Stacked Mixed"
225,72,76,77,0,"Stacked Mixed"
225,70,76,79,0,"Stacked Mixed"
232,75,76,81,0,"Stacked Mixed"
230,75,76,79,0,"Stacked Mixed"
228,77,74,77,0,"Stacked Mixed"
234,81,74,79,0,"Stacked Mixed"
231,73,81,77,0,"Stacked Mixed"
239,84,81,74,1,"Stacked Mixed"
229,74,76,79,0,"Stacked Mixed"
236,76,81,79,0,"Stacked Mixed"
228,75,76,77,0,"Stacked Mixed"
235,79,81,75,0,"Stacked Mixed"
226,75,74,77,0,"Stacked Mixed"
229,74,74,81,0,"Stacked Mixed"
253,95,77,81,1,"Stacked Mixed"
228,76,73,79,0,"Stacked Mixed"
229,76,74,79,0,"Stacked Mixed"
234,81,74,79,0,"Stacked Mixed"
221,71,75,75,0,"Stacked Mixed"
227,73,75,79,0,"Stacked Mixed"
241,79,81,81,1,"Stacked Mixed"
234,76,77,81,0,"Stacked Mixed"
232,74,79,79,0,"Stacked Mixed"
231,79,77,75,0,"Stacked Mixed"
229,74,76,79,0,"Stacked Mixed"
224,74,74,76,0,"Stacked Mixed"
233,79,75,79,1,"Stacked Mixed"
228,75,72,81,0,"Stacked Mixed"
229,76,77,76,0,"Stacked Mixed"
238,72,79,87,0,"Stacked Mixed"
242,84,81,77,1,"Stacked Mixed"
229,72,76,81,0,"Stacked Mixed"
231,75,75,81,0,"Stacked Mixed"
225,75,73,77,0,"Stacked Mixed"
231,81,73,77,0,"Stacked Mixed"
225,75,74,76,0,"Stacked Mixed"
238,84,73,81,1,"Stacked Mixed"
223,72,72,79,0,"Stacked Mixed"
231,76,74,81,0,"Stacked Mixed"
248,76,91,81,1,"Stacked Mixed"
229,76,77,76,0,"Stacked Mixed"
237,75,81,81,0,"Stacked Mixed"
232,72,79,81,0,"Stacked Mixed"
233,76,76,81,1,"Stacked Mixed"
235,81,75,79,0,"Stacked Mixed"
227,74,74,79,0,"Stacked Mixed"
245,87,74,84,1,"Stacked Mixed"
238,75,84,79,0,"Stacked Mixed"
229,77,76,76,0,"Stacked Mixed"
232,77,74,81,0,"Stacked Mixed"
232,81,72,79,0,"Stacked Mixed"
229,72,81,76,0,"Stacked Mixed"
232,81,76,75,0,"Stacked Mixed"
225,74,76,75,0,"Stacked Mixed"
239,79,81,79,0,"Stacked Mixed"
234,76,81,77,0,"Stacked Mixed"
233,77,79,77,0,"Stacked Mixed"
229,77,77,75,0,"Stacked Mixed"
233,79,77,77,0,"Stacked Mixed"
233,77,77,79,0,"Stacked Mixed"
229,76,77,76,0,"Stacked Mixed"
233,73,79,81,0,"Stacked Mixed"
232,76,75,81,0,"Stacked Mixed"
235,81,73,81,0,"Stacked Mixed"
224,72,76,76,0,"Stacked Mixed"
235,72,76,87,0,"Stacked Mixed"
236,84,79,73,0,"Stacked Mixed"
228,77,72,79,0,"Stacked Mixed"
228,76,76,76,0,"Stacked Mixed"
235,74,87,74,0,"Stacked Mixed"
235,77,77,81,0,"Stacked Mixed"
234,76,79,79,0,"Stacked Mixed"
244,76,87,81,1,"Stacked Mixed"
234,81,77,76,0,"Stacked Mixed"
230,72,77,81,0,"Stacked Mixed"
232,75,76,81,0,"Stacked Mixed"
243,77,87,79,1,"Stacked Mixed"
235,77,77,81,0,"Stacked Mixed"
243,77,87,79,1,"Stacked Mixed"
251,81,91,79,1,"Stacked Mixed"
223,71,73,79,0,"Stacked Mixed"
230,77,76,77,0,"Stacked Mixed"
239,77,75,87,0,"Stacked Mixed"
226,74,73,79,0,"Stacked Mixed"
235,81,77,77,0,"Stacked Mixed"
229,77,76,76,0,"Stacked Mixed"
233,81,76,76,0,"Stacked Mixed"
229,73,77,79,0,"Stacked Mixed"
235,79,75,81,0,"Stacked Mixed"
226,72,77,77,0,"Stacked Mixed"
226,73,77,76,0,"Stacked Mixed"
235,87,73,75,0,"Stacked Mixed"
235,79,77,79,0,"Stacked Mixed"
223,74,74,75,0,"Stacked Mixed"
224,75,75,74,0,"Stacked Mixed"
239,76,87,76,0,"Stacked Mixed"
232,76,77,79,0,"Stacked Mixed"
228,76,75,77,0,"Stacked Mixed"
232,81,75,76,0,"Stacked Mixed"
235,81,75,79,0,"Stacked Mixed"
241,76,84,81,1,"Stacked Mixed"
225,72,74,79,0,"Stacked Mixed"
233,73,79,81,0,"Stacked Mixed"
245,79,79,87,1,"Stacked Mixed"
225,76,74,75,0,"Stacked Mixed"
239,81,81,77,1,"Stacked Mixed"
242,76,87,79,1,"Stacked Mixed"
232,76,75,81,0,"Stacked Mixed"
232,79,74,79,0,"Stacked Mixed"
234,76,81,77,1,"Stacked Mixed"
228,71,76,81,0,"Stacked Mixed"
231,79,76,76,0,"Stacked Mixed"
227,74,72,81,0,"Stacked Mixed"
231,75,77,79,0,"Stacked Mixed"
218,69,73,76,0,"Stacked Mixed"
239,81,77,81,1,"Stacked Mixed"
223,72,74,77,0,"Stacked Mixed"
228,79,74,75,0,"Stacked Mixed"
247,79,87,81,1,"Stacked Mixed"
227,76,74,77,0,"Stacked Mixed"
227,76,75,76,0,"Stacked Mixed"
231,75,79,77,0,"Stacked Mixed"
253,79,95,79,1,"Stacked Mixed"
222,68,77,77,0,"Stacked Mixed"
234,79,79,76,0,"Stacked Mixed"
231,77,77,77,0,"Stacked Mixed"
226,69,76,81,0,"Stacked Mixed"
234,81,77,76,0,"Stacked Mixed"
222,73,74,75,0,"Stacked Mixed"
228,72,75,81,0,"Stacked Mixed"
225,74,76,75,0,"Stacked Mixed"
236,79,76,81,1,"Stacked Mixed"
219,73,72,74,0,"Stacked Mixed"
237,77,84,76,1,"Stacked Mixed"
231,77,77,77,0,"Stacked Mixed"
231,74,76,81,0,"Stacked Mixed"
225,76,74,75,0,"Stacked Mixed"
228,72,81,75,0,"Stacked Mixed"
224,72,75,77,0,"Stacked Mixed"
232,77,74,81,0,"Stacked Mixed"
231,73,81,77,0,"Stacked Mixed"
221,70,75,76,0,"Stacked Mixed"
235,73,81,81,0,"Stacked Mixed"
227,70,76,81,0,"Stacked Mixed"
226,74,76,76,0,"Stacked Mixed"
231,76,76,79,0,"Stacked Mixed"
235,77,74,84,0,"Stacked Mixed"
236,84,75,77,0,"Stacked Mixed"
224,72,75,77,0,"Stacked Mixed"
239,79,81,79,0,"Stacked Mixed"
228,79,74,75,0,"Stacked Mixed"
230,79,74,77,0,"Stacked Mixed"
234,76,79,79,0,"Stacked Mixed"
235,75,76,84,0,"Stacked Mixed"
224,75,75,74,0,"Stacked Mixed"
229,79,74,76,0,"Stacked Mixed"
227,76,74,77,0,"Stacked Mixed"
229,71,77,81,0,"Stacked Mixed"
245,87,77,81,1,"Stacked Mixed"
230,75,76,79,0,"Stacked Mixed"
231,76,76,79,0,"Stacked Mixed"
232,81,72,79,0,"Stacked Mixed"
230,76,75,79,0,"Stacked Mixed"
225,72,76,77,0,"Stacked Mixed"
230,76,77,77,0,"Stacked Mixed"
249,87,81,81,1,"Stacked Mixed"
234,74,79,81,0,"Stacked Mixed"
235,75,81,79,1,"Stacked Mixed"
241,81,79,81,1,"Stacked Mixed"
220,68,75,77,0,"Stacked Mixed"
229,76,77,76,0,"Stacked Mixed"
231,81,75,75,0,"Stacked Mixed"
227,71,79,77,0,"Stacked Mixed"
224,70,79,75,0,"Stacked Mixed"
229,75,77,77,0,"Stacked Mixed"
246,84,81,81,1,"Stacked Mixed"
232,72,81,79,0,"Stacked Mixed"
231,79,75,77,0,"Stacked Mixed"
236,76,81,79,0,"Stacked Mixed"
240,74,87,79,0,"Stacked Mixed"
247,75,95,77,1,"Stacked Mixed"
244,76,87,81,0,"Stacked Mixed"
228,74,79,75,0,"Stacked Mixed"
233,77,77,79,0,"Stacked Mixed"
229,76,76,77,0,"Stacked Mixed"
240,87,77,76,0,"Stacked Mixed"
229,76,72,81,0,"Stacked Mixed"
226,73,76,77,0,"Stacked Mixed"
228,74,75,79,0,"Stacked Mixed"
224,72,75,77,0,"Stacked Mixed"
226,71,76,79,0,"Stacked Mixed"
227,76,74,77,0,"Stacked Mixed"
242,87,74,81,0,"Stacked Mixed"
239,79,84,76,1,"Stacked Mixed"
238,84,75,79,0,"Stacked Mixed"
231,75,77,79,0,"Stacked Mixed"
248,76,95,77,1,"Stacked Mixed"
236,75,74,87,0,"Stacked Mixed"
223,72,75,76,0,"Stacked Mixed"
231,73,81,77,0,"Stacked Mixed"
222,72,75,75,0,"Stacked Mixed"
232,70,81,81,0,"Stacked Mixed"
230,75,81,74,0,"Stacked Mixed"
245,77,87,81,1,"Stacked Mixed"
226,74,75,77,0,"Stacked Mixed"
237,81,81,75,0,"Stacked Mixed"
223,76,73,74,0,"Stacked Mixed"
225,75,75,75,0,"Stacked Mixed"
241,81,79,81,1,"Stacked Mixed"
257,87,91,79,1,"Stacked Mixed"
231,71,79,81,0,"Stacked Mixed"
233,79,77,77,0,"Stacked Mixed"
230,79,75,76,0,"Stacked Mixed"
224,69,76,79,0,"Stacked Mixed"
230,79,76,75,0,"Stacked Mixed"
229,79,74,76,0,"Stacked Mixed"
237,77,81,79,1,"Stacked Mixed"
237,76,84,77,0,"Stacked Mixed"
229,77,76,76,0,"Stacked Mixed"
243,81,81,81,0,"Stacked Mixed"
232,74,81,77,0,"Stacked Mixed"
227,77,76,74,0,"Stacked Mixed"
237,81,77,79,0,"Stacked Mixed"
228,72,79,77,0,"Stacked Mixed"
236,76,81,79,0,"Stacked Mixed"
243,84,84,75,1,"Stacked Mixed"
229,73,75,81,0,"Stacked Mixed"
233,76,76,81,0,"Stacked Mixed"
232,79,74,79,0,"Stacked Mixed"
238,87,75,76,0,"Stacked Mixed"
233,79,73,81,0,"Stacked Mixed"
227,77,77,73,0,"Stacked Mixed"
233,77,79,77,0,"Stacked Mixed"
226,72,79,75,0,"Stacked Mixed"
234,73,84,77,0,"Stacked Mixed"
227,75,75,77,0,"Stacked Mixed"
226,74,76,76,0,"Stacked Mixed"
246,74,95,77,1,"Stacked Mixed"
238,81,76,81,0,"Stacked Mixed"
230,81,74,75,0,"Stacked Mixed"
232,79,76,77,0,"Stacked Mixed"
247,76,95,76,1,"Stacked Mixed"
223,73,74,76,0,"Stacked Mixed"
229,77,75,77,0,"Stacked Mixed"
227,72,76,79,0,"Stacked Mixed"
236,76,76,84,0,"Stacked Mixed"
230,72,74,84,0,"Stacked Mixed"
228,75,76,77,0,"Stacked Mixed"
228,75,76,77,0,"Stacked Mixed"
235,75,76,84,0,"Stacked Mixed"
227,74,74,79,0,"Stacked Mixed"
232,77,79,76,0,"Stacked Mixed"
231,76,74,81,0,"Stacked Mixed"
225,73,75,77,0,"Stacked Mixed"
239,76,87,76,1,"Stacked Mixed"
228,76,76,76,0,"Stacked Mixed"
234,84,75,75,0,"Stacked Mixed"
245,87,81,77,1,"Stacked Mixed"
240,81,84,75,1,"Stacked Mixed"
226,73,77,76,0,"Stacked Mixed"
230,75,81,74,0,"Stacked Mixed"
231,76,74,81,0,"Stacked Mixed"
230,72,81,77,0,"Stacked Mixed"
229,77,75,77,0,"Stacked Mixed"
226,71,79,76,0,"Stacked Mixed"
227,76,75,76,0,"Stacked Mixed"
237,81,75,81,0,"Stacked Mixed"
232,77,74,81,0,"Stacked Mixed"
227,77,71,79,0,"Stacked Mixed"
225,76,73,76,0,"Stacked Mixed"
232,81,75,76,0,"Stacked Mixed"
233,75,79,79,0,"Stacked Mixed"
236,84,75,77,0,"Stacked Mixed"
237,77,84,76,0,"Stacked Mixed"
231,76,74,81,0,"Stacked Mixed"
219,71,74,74,0,"Stacked Mixed"
220,70,74,76,0,"Stacked Mixed"
229,75,75,79,0,"Stacked Mixed"
228,74,73,81,0,"Stacked Mixed"
238,75,84,79,0,"Stacked Mixed"
226,74,76,76,0,"Stacked Mixed"
228,76,73,79,0,"Stacked Mixed"
230,70,81,79,0,"Stacked Mixed"
244,81,87,76,1,"Stacked Mixed"
227,71,77,79,0,"Stacked Mixed"
224,70,81,73,0,"Stacked Mixed"
239,76,87,76,1,"Stacked Mixed"
232,76,77,79,0,"Stacked Mixed"
235,84,76,75,0,"Stacked Mixed"
227,71,77,79,0,"Stacked Mixed"
224,71,74,79,0,"Stacked Mixed"
234,79,79,76,0,"Stacked Mixed"
245,77,87,81,0,"Stacked Mixed"
230,74,77,79,0,"Stacked Mixed"
225,68,81,76,0,"Stacked Mixed"
236,76,76,84,0,"Stacked Mixed"
237,71,75,91,0,"Stacked Mixed"
225,74,75,76,0,"Stacked Mixed"
223,72,76,75,0,"Stacked Mixed"
228,76,75,77,0,"Stacked Mixed"
231,77,77,77,0,"Stacked Mixed"
221,68,76,77,0,"Stacked Mixed"
231,72,75,84,0,"Stacked Mixed"
224,74,73,77,0,"Stacked Mixed"
249,87,81,81,1,"Stacked Mixed"
234,76,77,81,0,"Stacked Mixed"
228,74,73,81,0,"Stacked Mixed"
241,81,76,84,0,"Stacked Mixed"
236,75,87,74,0,"Stacked Mixed"
230,74,77,79,0,"Stacked Mixed"
225,77,72,76,0,"Stacked Mixed"
224,75,75,74,0,"Stacked Mixed"
225,73,75,77,0,"Stacked Mixed"
234,74,81,79,0,"Stacked Mixed"
237,73,87,77,1,"Stacked Mixed"
227,76,76,75,0,"Stacked Mixed"
230,77,76,77,0,"Stacked Mixed"
226,76,75,75,0,"Stacked Mixed"
240,87,74,79,0,"Stacked Mixed"
233,74,75,84,0,"Stacked Mixed"
243,81,81,81,1,"Stacked Mixed"
238,72,87,79,0,"Stacked Mixed"
240,77,79,84,1,"Stacked Mixed"
238,76,81,81,0,"Stacked Mixed"
235,81,77,77,0,"Stacked Mixed"
239,79,79,81,0,"Stacked Mixed"
227,72,74,81,0,"Stacked Mixed"
231,74,76,81,0,"Stacked Mixed"
243,87,77,79,1,"Stacked Mixed"
241,84,81,76,1,"Stacked Mixed"
246,81,81,84,1,"Stacked Mixed"
230,75,74,81,0,"Stacked Mixed"
230,74,75,81,0,"Stacked Mixed"
230,79,74,77,0,"Stacked Mixed"
228,72,79,77,0,"Stacked Mixed"
234,76,81,77,0,"Stacked Mixed"
226,74,75,77,0,"Stacked Mixed"
235,75,81,79,0,"Stacked Mixed"
240,87,76,77,1,"Stacked Mixed"
240,77,84,79,0,"Stacked Mixed"
230,74,79,77,0,"Stacked Mixed"
230,76,75,79,0,"Stacked Mixed"
227,75,76,76,0,"Stacked Mixed"
225,70,76,79,0,"Stacked Mixed"
235,84,75,76,0,"Stacked Mixed"
245,87,79,79,1,"Stacked Mixed"
222,68,75,79,0,"Stacked Mixed"
231,81,76,74,0,"Stacked Mixed"
235,75,84,76,1,"Stacked Mixed"
229,74,76,79,0,"Stacked Mixed"
241,81,76,84,1,"Stacked Mixed"
234,77,76,81,0,"Stacked Mixed"
227,76,75,76,0,"Stacked Mixed"
237,76,77,84,0,"Stacked Mixed"
233,81,75,77,0,"Stacked Mixed"
233,75,81,77,0,"Stacked Mixed"
228,75,76,77,0,"Stacked Mixed"
249,77,91,81,1,"Stacked Mixed"
239,84,79,76,0,"Stacked Mixed"
226,74,73,79,0,"Stacked Mixed"
236,73,84,79,0,"Stacked Mixed"
229,74,76,79,0,"Stacked Mixed"
250,84,87,79,1,"Stacked Mixed"
241,81,79,81,1,"Stacked Mixed"
242,91,75,76,1,"Stacked Mixed"
232,72,84,76,0,"Stacked Mixed"
225,76,75,74,0,"Stacked Mixed"
231,74,76,81,0,"Stacked Mixed"
233,77,77,79,0,"Stacked Mixed"
227,77,74,76,0,"Stacked Mixed"
231,75,79,77,0,"Stacked Mixed"
229,74,76,79,0,"Stacked Mixed"
236,81,76,79,0,"Stacked Mixed"
241,79,81,81,1,"Stacked Mixed"
246,75,87,84,1,"Stacked Mixed"
233,81,76,76,0,"Stacked Mixed"
237,84,72,81,0,"Stacked Mixed"
244,84,79,81,1,"Stacked Mixed"
247,76,95,76,1,"Stacked Mixed"
233,81,75,77,0,"Stacked Mixed"
228,76,79,73,0,"Stacked Mixed"
245,81,87,77,1,"Stacked Mixed"
227,72,81,74,0,"Stacked Mixed"
230,76,75,79,0,"Stacked Mixed"
234,81,74,79,1,"Stacked Mixed"
238,84,75,79,1,"Stacked Mixed"
231,76,76,79,0,"Stacked Mixed"
237,79,77,81,0,"Stacked Mixed"
234,74,76,84,0,"Stacked Mixed"
245,74,87,84,0,"Stacked Mixed"
225,76,75,74,0,"Stacked Mixed"
232,76,75,81,0,"Stacked Mixed"
236,81,81,74,0,"Stacked Mixed"
245,87,81,77,1,"Stacked Mixed"
226,74,76,76,0,"Stacked Mixed"
233,76,76,81,0,"Stacked Mixed"
245,84,84,77,1,"Stacked Mixed"
235,77,77,81,1,"Stacked Mixed"
237,75,87,75,0,"Stacked Mixed"
234,76,77,81,0,"Stacked Mixed"
235,72,87,76,0,"Stacked Mixed"
226,74,75,77,0,"Stacked Mixed"
249,79,91,79,1,"Stacked Mixed"
232,77,76,79,0,"Stacked Mixed"
233,76,76,81,1,"Stacked Mixed"
251,79,95,77,1,"Stacked Mixed"
235,81,73,81,0,"Stacked Mixed"
223,73,76,74,0,"Stacked Mixed"
231,74,76,81,0,"Stacked Mixed"
231,77,75,79,0,"Stacked Mixed"
231,73,79,79,0,"Stacked Mixed"
226,70,77,79,0,"Stacked Mixed"
226,75,76,75,0,"Stacked Mixed"
229,70,75,84,0,"Stacked Mixed"
227,76,74,77,0,"Stacked Mixed"
234,77,76,81,0,"Stacked Mixed"
242,76,91,75,1,"Stacked Mixed"
232,76,77,79,0,"Stacked Mixed"
228,77,75,76,0,"Stacked Mixed"
223,71,75,77,0,"Stacked Mixed"
232,75,81,76,0,"Stacked Mixed"
235,72,84,79,0,"Stacked Mixed"
234,74,81,79,0,"Stacked Mixed"
232,77,76,79,0,"Stacked Mixed"
230,76,77,77,0,"Stacked Mixed"
221,73,72,76,0,"Stacked Mixed"
236,79,76,81,0,"Stacked Mixed"
228,76,75,77,0,"Stacked Mixed"
226,76,76,74,0,"Stacked Mixed"
239,76,84,79,1,"Stacked Mixed"
240,84,77,79,0,"Stacked Mixed"
225,74,74,77,0,"Stacked Mixed"
230,73,76,81,0,"Stacked Mixed"
236,87,73,76,0,"Stacked Mixed"
219,68,75,76,0,"Stacked Mixed"
231,73,79,79,0,"Stacked Mixed"
230,74,77,79,0,"Stacked Mixed"
229,77,76,76,0,"Stacked Mixed"
237,75,81,81,0,"Stacked Mixed"
229,75,73,81,0,"Stacked Mixed"
232,74,81,77,0,"Stacked Mixed"
224,74,75,75,0,"Stacked Mixed"
228,77,75,76,0,"Stacked Mixed"
230,77,76,77,0,"Stacked Mixed"
222,70,76,76,0,"Stacked Mixed"
228,76,76,76,0,"Stacked Mixed"
228,79,75,74,0,"Stacked Mixed"
244,81,87,76,1,"Stacked Mixed"
